Timestamp(ms),Current(uA)
591330,92825.836
591340,89929.281
591350,87454.727
591360,93101.648
591370,106738.531
591380,109991.984
591390,103480.680
591400,101005.984
591410,100215.945
591420,100222.156
591430,102385.477
591440,102042.813
591450,96427.266
591460,98787.359
591470,98674.148
591480,98760.805
591490,103395.945
591500,109401.258
591510,110103.875
591520,108724.461
591530,108198.625
591540,108666.688
591550,104251.141
591560,102324.250
591570,99125.547
591580,107158.313
591590,104624.695
591600,100707.914
591610,104357.039
591620,112644.008
591630,115372.969
591640,116829.078
591650,116931.172
591660,117612.992
591670,117330.438
591680,117712.781
591690,117730.266
591700,118080.898
591710,117552.086
591720,118459.148
591730,118069.219
591740,118042.094
591750,117766.000
591760,117945.297
591770,117676.703
591780,117959.242
591790,117751.625
591800,117970.578
591810,117563.016
591820,117861.828
591830,117600.922
591840,118127.102
591850,117915.750
591860,118051.648
591870,117349.805
591880,117745.430
591890,117601.219
591900,117912.203
591910,117878.391
591920,118370.367
591930,117988.070
591940,117773.563
591950,117624.055
591960,118008.969
591970,117623.789
591980,117921.953
591990,117304.969
592000,117865.609
592010,117399.586
592020,117870.172
592030,117400.969
592040,117601.422
592050,117278.078
592060,117576.563
592070,116953.008
592080,116606.039
592090,116886.539
592100,117384.672
592110,116994.898
592120,115462.633
592130,116572.344
592140,117210.648
592150,117273.453
592160,117696.789
592170,117407.188
592180,117677.664
592190,117496.867
592200,118003.609
592210,117733.828
592220,117842.133
592230,118494.617
592240,118131.953
592250,117594.367
592260,117847.781
592270,117640.703
592280,117829.609
592290,117383.117
592300,117703.828
592310,117478.813
592320,117854.109
592330,117475.305
592340,117934.641
592350,117712.398
592360,118149.102
592370,117264.414
592380,117417.945
592390,117341.313
592400,117908.961
592410,117579.523
592420,117968.125
592430,117785.109
592440,117865.422
592450,117090.055
592460,117770.820
592470,117475.969
592480,117842.305
592490,117580.383
592500,117767.922
592510,117538.797
592520,118109.289
592530,117618.836
592540,117843.648
592550,117387.398
592560,117710.898
592570,117291.750
592580,117009.664
592590,116567.078
592600,117357.281
592610,117245.297
592620,114452.469
592630,45736.465
592640,18075.834
592650,7931.100
592660,4813.250
592670,5114.467
592680,6604.454
592690,7549.424
592700,6558.406
592710,5634.497
592720,5078.837
592730,4689.566
592740,4447.240
592750,4312.062
592760,4244.333
592770,4222.958
592780,4232.820
592790,4284.562
592800,4398.478
592810,4547.116
592820,4420.946
592830,4358.981
592840,4334.181
592850,4416.084
592860,4334.196
592870,4277.536
592880,4256.068
592890,4245.788
592900,4238.634
592910,4235.182
592920,4225.685
592930,4223.223
592940,4218.493
592950,4210.805
592960,4208.417
592970,4200.817
592980,4198.989
592990,4200.603
593000,4197.281
593010,4202.301
593020,4201.173
593030,4200.374
593040,4198.555
593050,4199.654
593060,4201.635
593070,4201.993
593080,4202.805
593090,4203.756
593100,4200.857
593110,4202.364
593120,4202.111
593130,4202.604
593140,4202.803
593150,4198.046
593160,4200.327
593170,4197.606
593180,4200.221
593190,4202.135
593200,4202.137
593210,4200.345
593220,4198.659
593230,4198.633
593240,4199.485
593250,4199.394
593260,4202.099
593270,4197.215
593280,4193.631
593290,4196.510
593300,4195.102
593310,4197.844
593320,4195.377
593330,4195.850
593340,4199.493
593350,4197.556
593360,4201.558
593370,4198.334
593380,4199.705
593390,4200.994
593400,4199.221
593410,4200.297
593420,4197.749
593430,4198.247
593440,4199.213
593450,4196.364
593460,4193.598
593470,4191.597
593480,4193.621
593490,4196.643
593500,4194.202
593510,4195.292
593520,4190.859
593530,4191.623
593540,4192.066
593550,4190.560
593560,4192.624
593570,4191.360
593580,4192.950
593590,4194.827
593600,4191.304
593610,4194.278
593620,4195.548
593630,4199.902
593640,4200.594
593650,4199.709
593660,4199.925
593670,4198.431
593680,4199.066
593690,4199.193
593700,4197.230
593710,4198.714
593720,4197.101
593730,4196.162
593740,4191.945
593750,4193.005
593760,4199.942
593770,4198.445
593780,4198.000
593790,4198.854
593800,4199.243
593810,4199.393
593820,4196.943
593830,4195.376
593840,4197.615
593850,4193.758
593860,4193.851
593870,4190.046
593880,4190.833
593890,4192.061
593900,4190.735
593910,4192.924
593920,4191.271
593930,4191.799
593940,4195.389
593950,4194.456
593960,4197.252
593970,4195.775
593980,4195.626
593990,4196.146
594000,4193.148
594010,4196.882
594020,4194.088
594030,4193.594
594040,4193.853
594050,4189.964
594060,4195.930
594070,4196.518
594080,4197.172
594090,4197.169
594100,4192.451
594110,4194.331
594120,4192.477
594130,4192.227
594140,4194.771
594150,4195.139
594160,4198.179
594170,4196.660
594180,4197.586
594190,4197.533
594200,4195.882
594210,4197.345
594220,4193.911
594230,4196.292
594240,4197.071
594250,4193.132
594260,4193.826
594270,4191.300
594280,4188.400
594290,4187.161
594300,4186.320
594310,4191.755
594320,4188.845
594330,4186.526
594340,4188.452
594350,4184.142
594360,4184.315
594370,4182.476
594380,4186.118
594390,4189.157
594400,4185.935
594410,4187.429
594420,4187.169
594430,4189.017
594440,4189.763
594450,4188.218
594460,4187.104
594470,4184.793
594480,4186.884
594490,4189.770
594500,4186.215
594510,4190.504
594520,4188.009
594530,4184.553
594540,4184.251
594550,4180.898
594560,4185.070
594570,4186.603
594580,4189.948
594590,4186.287
594600,4185.284
594610,4191.927
594620,12414.439
594630,16263.606
594640,17199.221
594650,34957.469
594660,43617.965
594670,46715.234
594680,47838.191
594690,48344.738
594700,48518.160
594710,48324.492
594720,48176.207
594730,48143.836
594740,48397.949
594750,48491.234
594760,48546.023
594770,48539.164
594780,48545.273
594790,48341.832
594800,48302.402
594810,47840.617
594820,48760.852
594830,56159.270
594840,56078.117
594850,55933.688
594860,55870.293
594870,55905.641
594880,56005.113
594890,56028.324
594900,56108.637
594910,56138.555
594920,56075.895
594930,55840.328
594940,55689.672
594950,55595.227
594960,55586.883
594970,55579.156
594980,55574.328
594990,55553.383
595000,55676.492
595010,55735.773
595020,55698.777
595030,55624.480
595040,55566.531
595050,55531.285
595060,55606.645
595070,55485.352
595080,55553.613
595090,55691.438
595100,55773.555
595110,59470.348
595120,61240.652
595130,61962.930
595140,62186.586
595150,62192.301
595160,62199.531
595170,62212.168
595180,62167.406
595190,62175.582
595200,62256.781
595210,62211.777
595220,62244.207
595230,62334.340
595240,62326.125
595250,62211.945
595260,62223.230
595270,62042.289
595280,62173.059
595290,62253.734
595300,62229.137
595310,62162.543
595320,62178.500
595330,62204.172
595340,62189.430
595350,62136.059
595360,62281.762
595370,62423.598
595380,59986.512
595390,57600.418
595400,56680.820
595410,56373.523
595420,56406.801
595430,56309.680
595440,56114.125
595450,55966.363
595460,55812.855
595470,55882.559
595480,55873.957
595490,55906.719
595500,55792.809
595510,55940.441
595520,55937.727
595530,60488.305
595540,62835.203
595550,63734.340
595560,64100.578
595570,64279.656
595580,64248.027
595590,64179.910
595600,64269.250
595610,64311.000
595620,64365.883
595630,64441.613
595640,64382.305
595650,64364.582
595660,64305.117
595670,65368.742
595680,71870.461
595690,74505.602
595700,75581.078
595710,65982.664
595720,65943.180
595730,79029.047
595740,87531.813
595750,90129.953
595760,90800.563
595770,92345.289
595780,88453.430
595790,88469.688
595800,103046.664
595810,110070.477
595820,105144.273
595830,101559.195
595840,100248.758
595850,99932.656
595860,102350.578
595870,102346.992
595880,99192.117
595890,97124.766
595900,97734.070
595910,99633.563
595920,100436.125
595930,107845.938
595940,110802.367
595950,109196.539
595960,108158.398
595970,108255.938
595980,107921.313
595990,100666.922
596000,100210.180
596010,104195.484
596020,107876.445
596030,101435.414
596040,100310.070
596050,109786.008
596060,114682.758
596070,116025.258
596080,116733.258
596090,117185.250
596100,117362.297
596110,117379.164
596120,117450.586
596130,117971.727
596140,117719.227
596150,117682.273
596160,118417.250
596170,117960.094
596180,117762.031
596190,117878.211
596200,117687.500
596210,117725.047
596220,117656.305
596230,117757.609
596240,117717.164
596250,117879.453
596260,117576.406
596270,117927.406
596280,117803.594
596290,118113.578
596300,117496.039
596310,117423.750
596320,117549.164
596330,117813.289
596340,117885.406
596350,118049.625
596360,118096.438
596370,117765.961
596380,117284.633
596390,117768.375
596400,117808.289
596410,117952.016
596420,117791.070
596430,117767.844
596440,117603.219
596450,117810.867
596460,117674.336
596470,117713.445
596480,117503.086
596490,117631.750
596500,117422.313
596510,117135.727
596520,116878.977
596530,117458.547
596540,117404.391
596550,115939.164
596560,116190.578
596570,117032.492
596580,117153.172
596590,117607.570
596600,117357.508
596610,117605.625
596620,117463.828
596630,117918.430
596640,117918.602
596650,117982.477
596660,118163.125
596670,118466.961
596680,117957.758
596690,117984.078
596700,117816.461
596710,118076.117
596720,117761.977
596730,117920.508
596740,117808.883
596750,117963.992
596760,117729.719
596770,117928.852
596780,117939.242
596790,118169.367
596800,117933.023
596810,117726.844
596820,117473.055
596830,117921.578
596840,117750.008
596850,118056.633
596860,117923.633
596870,118229.828
596880,117604.703
596890,117738.094
596900,117969.234
596910,118171.023
596920,117892.719
596930,117888.508
596940,117840.758
596950,117848.063
596960,117833.930
596970,117873.406
596980,117495.148
596990,117742.086
597000,117409.227
597010,117373.922
597020,116415.563
597030,117051.344
597040,117075.820
597050,117056.828
597060,81413.281
597070,31252.350
597080,12745.884
597090,6106.647
597100,4793.366
597110,6016.646
597120,8153.817
597130,7708.800
597140,6371.868
597150,5446.706
597160,4938.770
597170,4617.874
597180,4432.993
597190,4336.108
597200,4299.110
597210,4291.873
597220,4333.038
597230,4404.610
597240,4476.789
597250,4534.793
597260,4481.660
597270,4459.003
597280,4623.301
597290,4608.995
597300,4492.576
597310,4475.991
597320,4378.178
597330,4336.418
597340,4324.951
597350,4312.380
597360,4309.354
597370,4305.522
597380,4303.105
597390,4300.619
597400,4294.000
597410,4292.289
597420,4287.668
597430,4284.932
597440,4283.818
597450,4280.939
597460,4278.064
597470,4277.181
597480,4273.304
597490,4268.639
597500,4262.442
597510,4264.424
597520,4263.098
597530,4259.317
597540,4262.281
597550,4254.954
597560,4254.107
597570,4255.062
597580,4252.323
597590,4256.063
597600,4256.112
597610,4254.255
597620,4253.126
597630,4250.957
597640,4256.230
597650,4256.813
597660,4260.515
597670,4258.355
597680,4255.496
597690,4256.771
597700,4252.673
597710,4251.864
597720,4253.786
597730,4256.220
597740,4259.605
597750,4259.201
597760,4259.941
597770,4261.852
597780,4252.389
597790,4253.342
597800,4252.939
597810,4253.314
597820,4253.638
597830,4253.247
597840,4254.940
597850,4251.416
597860,4251.013
597870,4251.424
597880,4251.195
597890,4251.978
597900,4249.095
597910,4250.442
597920,4252.392
597930,4251.822
597940,4253.569
597950,4248.412
597960,4249.021
597970,4250.397
597980,4248.858
597990,4252.474
598000,4251.688
598010,4252.374
598020,4252.689
598030,4248.458
598040,4250.156
598050,4247.864
598060,4249.835
598070,4249.823
598080,4246.272
598090,4249.112
598100,4251.289
598110,4252.950
598120,4249.562
598130,4247.564
598140,4249.847
598150,4245.202
598160,4243.924
598170,4244.321
598180,4244.310
598190,4248.087
598200,4247.438
598210,4247.662
598220,4247.898
598230,4247.162
598240,4250.093
598250,4246.796
598260,4248.682
598270,4248.376
598280,4245.450
598290,4248.181
598300,4243.808
598310,4244.015
598320,4246.157
598330,4244.437
598340,4247.344
598350,4245.227
598360,4245.912
598370,4248.797
598380,4248.507
598390,4248.701
598400,4245.322
598410,4245.511
598420,4245.298
598430,4244.242
598440,4244.928
598450,4245.033
598460,4248.570
598470,4248.766
598480,4247.362
598490,4249.474
598500,4247.378
598510,4249.852
598520,4250.011
598530,4244.400
598540,4245.095
598550,4242.137
598560,4243.572
598570,4244.175
598580,4244.291
598590,4247.542
598600,4247.262
598610,4248.082
598620,4247.865
598630,4245.589
598640,4247.908
598650,4244.635
598660,4246.165
598670,4247.519
598680,4247.646
598690,4249.446
598700,4247.781
598710,4246.891
598720,4249.147
598730,4247.596
598740,4251.253
598750,4249.905
598760,4250.593
598770,4250.068
598780,4247.573
598790,4249.963
598800,4250.235
598810,4250.438
598820,4248.942
598830,4245.348
598840,4245.980
598850,4245.760
598860,4248.699
598870,4248.663
598880,4246.062
598890,4246.583
598900,4243.289
598910,4243.238
598920,4246.629
598930,4243.322
598940,4247.478
598950,4244.708
598960,4246.532
598970,4248.227
598980,4247.521
598990,4249.818
599000,4245.350
599010,4247.674
599020,4248.998
599030,4248.332
599040,4249.020
599050,8750.530
599060,14322.649
599070,17225.223
599080,24747.623
599090,40010.441
599100,45738.133
599110,47756.848
599120,48512.695
599130,48857.660
599140,48849.246
599150,48658.520
599160,48541.016
599170,48685.773
599180,48841.426
599190,48903.473
599200,48924.520
599210,48909.820
599220,48796.516
599230,48709.043
599240,48663.984
599250,47946.434
599260,50202.297
599270,56397.473
599280,56340.855
599290,56186.918
599300,56108.781
599310,56085.352
599320,56230.469
599330,56239.188
599340,56246.063
599350,56222.676
599360,56204.117
599370,55992.102
599380,55832.285
599390,55799.297
599400,55841.539
599410,55844.898
599420,55897.863
599430,55684.871
599440,55748.688
599450,55713.273
599460,55781.535
599470,55816.941
599480,55705.004
599490,55634.211
599500,55577.039
599510,55599.219
599520,55591.430
599530,55808.879
599540,57335.293
599550,60780.863
599560,62064.688
599570,62465.934
599580,62546.848
599590,62525.387
599600,62594.973
599610,62515.074
599620,62696.570
599630,62920.109
599640,62927.230
599650,62830.258
599660,62935.332
599670,62746.988
599680,62753.566
599690,62728.516
599700,62753.871
599710,62742.852
599720,63001.430
599730,63077.934
599740,63043.516
599750,62956.551
599760,62841.043
599770,62774.938
599780,62846.863
599790,62871.875
599800,62957.504
599810,63078.559
599820,59285.316
599830,57865.023
599840,57191.145
599850,57087.387
599860,57102.031
599870,56648.301
599880,56623.168
599890,56702.348
599900,56539.742
599910,56758.957
599920,56746.004
599930,56593.410
599940,56490.086
599950,56486.512
599960,58116.793
599970,62549.953
599980,64097.477
599990,64662.066
600000,64800.797
600010,64742.188
600020,64777.816
600030,65543.313
600040,61691.340
600050,64925.746
600060,73098.297
600070,69090.758
600080,79633.898
600090,62348.520
600100,68432.133
600110,78702.922
600120,85449.648
600130,86271.570
600140,85636.820
600150,89408.539
600160,98814.188
600170,96016.125
600180,93540.000
600190,97277.133
600200,97628.344
600210,106344.117
600220,106720.773
600230,104461.375
600240,101714.133
600250,101669.898
600260,100469.055
600270,102611.336
600280,102416.141
600290,99589.555
600300,97442.406
600310,98274.078
600320,100231.422
600330,100644.211
600340,107898.320
600350,111067.313
600360,109593.086
600370,108611.195
600380,108672.828
600390,108461.508
600400,101174.109
600410,100778.859
600420,104442.078
600430,108652.523
600440,102078.977
600450,100949.898
600460,110167.023
600470,115021.602
600480,116597.969
600490,117175.711
600500,117407.336
600510,117482.281
600520,117670.469
600530,118032.867
600540,118272.164
600550,118133.648
600560,118078.938
600570,118626.313
600580,118207.891
600590,117922.758
600600,117949.227
600610,117965.352
600620,118097.016
600630,118008.906
600640,117841.328
600650,117827.000
600660,117888.320
600670,117679.281
600680,118012.125
600690,118007.688
600700,118187.977
600710,117577.477
600720,117318.461
600730,117730.438
600740,117940.141
600750,118035.000
600760,118199.164
600770,118093.125
600780,117665.820
600790,117163.484
600800,117715.852
600810,117711.016
600820,117705.055
600830,117600.000
600840,117745.031
600850,117571.789
600860,117901.039
600870,117583.555
600880,117736.828
600890,117706.727
600900,117768.609
600910,117495.422
600920,116956.711
600930,117154.156
600940,117495.492
600950,117076.695
600960,115149.289
600970,116562.758
600980,117011.078
600990,117214.258
601000,117431.211
601010,117402.125
601020,117561.313
601030,117559.352
601040,118035.625
601050,117935.438
601060,118023.453
601070,118793.609
601080,118430.227
601090,118019.484
601100,118054.438
601110,117849.898
601120,117922.891
601130,117833.156
601140,117959.367
601150,117797.430
601160,117999.508
601170,117528.180
601180,117857.117
601190,117866.617
601200,118046.156
601210,117594.125
601220,117365.352
601230,117563.984
601240,117891.688
601250,117928.289
601260,118117.344
601270,117894.305
601280,117887.094
601290,117271.047
601300,117860.766
601310,117775.836
601320,117912.852
601330,117821.281
601340,117821.602
601350,117628.523
601360,117984.148
601370,117681.688
601380,117777.086
601390,117482.773
601400,117687.008
601410,117521.633
601420,117084.930
601430,116781.211
601440,117323.125
601450,117056.414
601460,110287.539
601470,41925.141
601480,16672.486
601490,7431.952
601500,4804.606
601510,5470.876
601520,8806.504
601530,7764.942
601540,6515.167
601550,5828.356
601560,5090.572
601570,4623.997
601580,4357.878
601590,4213.737
601600,4138.041
601610,4098.568
601620,4098.764
601630,4140.750
601640,4184.586
601650,4217.346
601660,4240.088
601670,4255.952
601680,4303.110
601690,4473.584
601700,4335.027
601710,4245.061
601720,4205.108
601730,4192.558
601740,4182.519
601750,4177.875
601760,4174.054
601770,4166.139
601780,4162.963
601790,4157.517
601800,4156.848
601810,4157.205
601820,4155.040
601830,4156.684
601840,4152.980
601850,4148.979
601860,4149.456
601870,4146.250
601880,4145.642
601890,4142.805
601900,4145.038
601910,4145.943
601920,4144.930
601930,4146.069
601940,4143.161
601950,4141.703
601960,4142.176
601970,4140.539
601980,4143.473
601990,4142.369
602000,4142.248
602010,4141.974
602020,4142.919
602030,4148.794
602040,4147.673
602050,4148.075
602060,4148.597
602070,4145.902
602080,4145.112
602090,4142.354
602100,4142.320
602110,4139.996
602120,4138.595
602130,4141.535
602140,4137.236
602150,4136.818
602160,4137.004
602170,4134.048
602180,4139.385
602190,4140.477
602200,4143.696
602210,4147.538
602220,4145.920
602230,4148.108
602240,4145.398
602250,4144.629
602260,4144.481
602270,4142.365
602280,4143.248
602290,4142.438
602300,4143.155
602310,4144.054
602320,4144.209
602330,4144.578
602340,4141.100
602350,4139.623
602360,4141.972
602370,4139.158
602380,4141.541
602390,4141.339
602400,4143.578
602410,4145.704
602420,4140.529
602430,4142.581
602440,4142.778
602450,4141.335
602460,4140.362
602470,4139.012
602480,4140.796
602490,4138.846
602500,4140.319
602510,4143.962
602520,4144.739
602530,4145.650
602540,4144.047
602550,4141.919
602560,4142.273
602570,4140.776
602580,4142.526
602590,4140.938
602600,4141.567
602610,4143.013
602620,4139.339
602630,4139.554
602640,4138.104
602650,4138.766
602660,4141.149
602670,4142.607
602680,4143.928
602690,4142.429
602700,4140.981
602710,4140.262
602720,4138.517
602730,4142.740
602740,4142.604
602750,4144.164
602760,4147.486
602770,4144.795
602780,4146.781
602790,4146.109
602800,4144.586
602810,4144.448
602820,4143.311
602830,4146.029
602840,4146.736
602850,4146.362
602860,4143.126
602870,4142.378
602880,4146.193
602890,4141.655
602900,4140.925
602910,4143.058
602920,4141.167
602930,4141.533
602940,4139.877
602950,4141.980
602960,4143.321
602970,4140.125
602980,4141.232
602990,4140.551
603000,4139.615
603010,4141.756
603020,4140.073
603030,4143.274
603040,4142.482
603050,4144.022
603060,4148.241
603070,4145.627
603080,4148.001
603090,4144.776
603100,4145.824
603110,4148.475
603120,4143.501
603130,4146.848
603140,4145.922
603150,4143.699
603160,4143.780
603170,4140.374
603180,4143.674
603190,4140.735
603200,4140.558
603210,4142.854
603220,4140.266
603230,4141.585
603240,4139.802
603250,4136.376
603260,4138.135
603270,4136.165
603280,4139.780
603290,4138.056
603300,4138.175
603310,4138.646
603320,4137.388
603330,4138.684
603340,4139.725
603350,4139.470
603360,4140.386
603370,4137.726
603380,4141.742
603390,4144.877
603400,4142.583
603410,4141.761
603420,4139.726
603430,4143.903
603440,4142.682
603450,4232.731
603460,12666.195
603470,16406.688
603480,17182.494
603490,35765.793
603500,43904.902
603510,46792.199
603520,47871.012
603530,48354.699
603540,48522.961
603550,48318.836
603560,48191.090
603570,48181.090
603580,48390.066
603590,48441.586
603600,48504.883
603610,48504.559
603620,48492.117
603630,48305.254
603640,48252.551
603650,47778.918
603660,48941.895
603670,56329.926
603680,56336.344
603690,56209.480
603700,56088.301
603710,56021.629
603720,56019.949
603730,56051.887
603740,56050.973
603750,56026.305
603760,56080.641
603770,55900.504
603780,55791.957
603790,55737.699
603800,55686.992
603810,55670.766
603820,55613.063
603830,55759.809
603840,55715.676
603850,55828.098
603860,55773.457
603870,55699.867
603880,55737.508
603890,55690.191
603900,55625.125
603910,55588.133
603920,55561.266
603930,55613.152
603940,55666.141
603950,59680.074
603960,61432.301
603970,61987.598
603980,62200.773
603990,62243.664
604000,62313.750
604010,62376.539
604020,62434.453
604030,62424.109
604040,62430.996
604050,62447.801
604060,62391.785
604070,62372.633
604080,62325.734
604090,62312.648
604100,62367.363
604110,62314.332
604120,62388.652
604130,62449.645
604140,62337.188
604150,62439.797
604160,62504.633
604170,62317.512
604180,62369.277
604190,62319.777
604200,62339.477
604210,62423.031
604220,59738.199
604230,57503.973
604240,56552.742
604250,56291.055
604260,56324.383
604270,56183.813
604280,56039.234
604290,55991.488
604300,55941.516
604310,55948.164
604320,55947.840
604330,55877.375
604340,55771.738
604350,55774.961
604360,55794.574
604370,60677.605
604380,63016.211
604390,63800.582
604400,64054.340
604410,64209.770
604420,64197.145
604430,64372.188
604440,64273.141
604450,64163.398
604460,64212.605
604470,64142.398
604480,64105.348
604490,64105.930
604500,64168.098
604510,65885.102
604520,71819.227
604530,74451.109
604540,75432.234
604550,64704.691
604560,66953.008
604570,79218.133
604580,87962.336
604590,89613.297
604600,91139.719
604610,91749.867
604620,88001.125
604630,89005.273
604640,103759.672
604650,110336.094
604660,104903.500
604670,101535.992
604680,100483.625
604690,99979.563
604700,102339.234
604710,102643.719
604720,98924.648
604730,97884.438
604740,97844.148
604750,99820.680
604760,101356.031
604770,108258.828
604780,110891.773
604790,109333.039
604800,108318.500
604810,108594.375
604820,107479.375
604830,101029.859
604840,100034.695
604850,104767.141
604860,107361.305
604870,101488.859
604880,101252.781
604890,110463.875
604900,114849.281
604910,116422.906
604920,116948.609
604930,117424.211
604940,117216.469
604950,117482.172
604960,117638.734
604970,117982.867
604980,117760.555
604990,117823.469
605000,118298.102
605010,118017.672
605020,117589.984
605030,117984.797
605040,117811.039
605050,117945.813
605060,117670.789
605070,117920.453
605080,117503.211
605090,117799.344
605100,117510.828
605110,118106.195
605120,117832.594
605130,118124.305
605140,117229.031
605150,117414.281
605160,117464.258
605170,117834.695
605180,117682.570
605190,118059.313
605200,117756.180
605210,117698.516
605220,117060.875
605230,117671.813
605240,117409.352
605250,117670.430
605260,117362.680
605270,117869.148
605280,117556.156
605290,117933.031
605300,117405.445
605310,117508.234
605320,117074.547
605330,117354.164
605340,116966.789
605350,116715.836
605360,116604.141
605370,117161.492
605380,116811.586
605390,115185.141
605400,116122.633
605410,116998.445
605420,116868.258
605430,117419.555
605440,117218.664
605450,117546.531
605460,117274.641
605470,117809.094
605480,117577.594
605490,117819.375
605500,118162.891
605510,118262.008
605520,117713.625
605530,118001.820
605540,117654.367
605550,117943.555
605560,117767.734
605570,117908.828
605580,117606.773
605590,117959.000
605600,117596.320
605610,118033.352
605620,117802.828
605630,118238.281
605640,117609.789
605650,117486.922
605660,117240.000
605670,117888.094
605680,117626.914
605690,118031.367
605700,117871.141
605710,118106.703
605720,117299.602
605730,117911.281
605740,117554.125
605750,117866.578
605760,117516.094
605770,117594.258
605780,117556.219
605790,117693.234
605800,117324.766
605810,117738.484
605820,117359.844
605830,117648.258
605840,117308.609
605850,117472.773
605860,116477.445
605870,117273.188
605880,117141.227
605890,116824.805
605900,57521.645
605910,22422.855
605920,9505.586
605930,5200.094
605940,5026.238
605950,7740.321
605960,7513.833
605970,6628.814
605980,5766.721
605990,5324.953
606000,4780.682
606010,4455.765
606020,4270.833
606030,4168.809
606040,4112.991
606050,4099.191
606060,4122.623
606070,4232.406
606080,4233.075
606090,4221.914
606100,4224.094
606110,4236.208
606120,4327.764
606130,4248.666
606140,4201.063
606150,4180.891
606160,4173.951
606170,4166.211
606180,4162.174
606190,4154.458
606200,4146.458
606210,4144.645
606220,4137.051
606230,4136.021
606240,4136.072
606250,4136.124
606260,4139.526
606270,4137.135
606280,4135.182
606290,4133.365
606300,4131.553
606310,4137.181
606320,4138.630
606330,4142.386
606340,4142.115
606350,4139.332
606360,4136.581
606370,4132.067
606380,4133.301
606390,4134.089
606400,4134.912
606410,4137.988
606420,4136.404
606430,4137.794
606440,4137.510
606450,4136.096
606460,4137.956
606470,4135.257
606480,4133.211
606490,4132.688
606500,4131.947
606510,4136.005
606520,4136.270
606530,4138.501
606540,4139.115
606550,4138.962
606560,4139.791
606570,4136.206
606580,4141.090
606590,4142.110
606600,4139.374
606610,4141.396
606620,4138.497
606630,4138.260
606640,4138.304
606650,4136.555
606660,4138.607
606670,4134.364
606680,4135.499
606690,4136.558
606700,4136.952
606710,4138.788
606720,4136.996
606730,4138.989
606740,4137.600
606750,4137.725
606760,4140.046
606770,4135.303
606780,4135.490
606790,4134.334
606800,4133.244
606810,4136.089
606820,4135.871
606830,4138.974
606840,4141.239
606850,4138.611
606860,4139.480
606870,4137.230
606880,4136.691
606890,4139.388
606900,4139.719
606910,4140.436
606920,4139.045
606930,4137.469
606940,4135.594
606950,4133.161
606960,4133.873
606970,4134.223
606980,4136.860
606990,4138.115
607000,4134.262
607010,4135.282
607020,4133.561
607030,4134.767
607040,4133.214
607050,4130.188
607060,4133.679
607070,4132.433
607080,4133.394
607090,4137.793
607100,4135.549
607110,4138.215
607120,4138.487
607130,4138.101
607140,4134.628
607150,4133.464
607160,4137.255
607170,4135.354
607180,4137.507
607190,4135.895
607200,4134.891
607210,4138.112
607220,4134.036
607230,4133.015
607240,4133.674
607250,4132.885
607260,4135.518
607270,4132.566
607280,4134.963
607290,4134.102
607300,4129.073
607310,4128.802
607320,4126.102
607330,4124.655
607340,4124.945
607350,4123.513
607360,4124.467
607370,4121.825
607380,4125.515
607390,4128.486
607400,4127.656
607410,4128.907
607420,4126.309
607430,4125.554
607440,4127.608
607450,4125.926
607460,4128.968
607470,4127.792
607480,4127.168
607490,4130.072
607500,4129.281
607510,4132.999
607520,4131.896
607530,4132.822
607540,4134.620
607550,4133.860
607560,4137.213
607570,4134.134
607580,4134.628
607590,4132.829
607600,4129.516
607610,4132.398
607620,4127.528
607630,4128.845
607640,4128.013
607650,4126.591
607660,4130.409
607670,4130.888
607680,4134.138
607690,4134.811
607700,4132.302
607710,4134.364
607720,4135.747
607730,4137.572
607740,4135.321
607750,4129.914
607760,4129.888
607770,4126.804
607780,4128.834
607790,4128.581
607800,4126.674
607810,4130.459
607820,4131.139
607830,4136.464
607840,4137.207
607850,4135.152
607860,4136.561
607870,4134.580
607880,4132.946
607890,11427.106
607900,15589.476
607910,17237.330
607920,32256.047
607930,42773.066
607940,46645.949
607950,47959.844
607960,48565.609
607970,48785.879
607980,48639.168
607990,48491.645
608000,48439.211
608010,48660.527
608020,48768.383
608030,48823.137
608040,48835.887
608050,48817.262
608060,48639.527
608070,48568.516
608080,48311.059
608090,48249.535
608100,56208.086
608110,56375.820
608120,56231.117
608130,56157.238
608140,56151.797
608150,56172.566
608160,56154.852
608170,56146.063
608180,56180.625
608190,56244.227
608200,56069.453
608210,55900.031
608220,55847.699
608230,55738.859
608240,55682.223
608250,55632.547
608260,55629.719
608270,55688.492
608280,55808.570
608290,55810.707
608300,55776.172
608310,55771.031
608320,55693.211
608330,55540.176
608340,55549.875
608350,55593.652
608360,55476.887
608370,55628.426
608380,58738.637
608390,61020.457
608400,61909.988
608410,62338.215
608420,62545.719
608430,62557.242
608440,62476.859
608450,62440.285
608460,62460.273
608470,62542.504
608480,62589.539
608490,62585.910
608500,62682.234
608510,62538.617
608520,62421.836
608530,62292.445
608540,62329.473
608550,62348.320
608560,62481.113
608570,62522.777
608580,62479.336
608590,62451.266
608600,62398.855
608610,62442.918
608620,62446.066
608630,62485.660
608640,62504.777
608650,60984.539
608660,58009.352
608670,57000.445
608680,56542.402
608690,56490.910
608700,56318.602
608710,56102.613
608720,55983.199
608730,55821.344
608740,55853.945
608750,55862.348
608760,55802.648
608770,55876.109
608780,55907.395
608790,55970.766
608800,59778.504
